2021-02-08 |-| 1358751675113111553 |-| 1042647111055990784 |-| SoumenC69208643 |-|  |-|  |-|  |-| #ModiAgainstFarmers  #DeshdrohiBJP @narendramodi  #DramabajModi |-| https://twitter.com/SoumenC69208643/status/1358751675113111553
2021-02-08 |-| 1358751130109542406 |-| 1338499641751560193 |-| ShuklaJiMemes |-|  |-|  |-|  |-| #ModiWithFarmers #ModiGlobalDisaster #ModiMadeDisaster #ModiAgainstFarmers #Modiji  https://t.co/WhbKpYFlFY |-| https://twitter.com/ShuklaJiMemes/status/1358751130109542406
2021-02-08 |-| 1358747729606762496 |-| 1354421153662529538 |-| ParasJi21613724 |-|  |-|  |-|  |-| What PM actually meant  DIDN'T GET THE MSP ARE NOT GETTING THE MSP WILL NOT GET THE MSP #ModiAgainstFarmers #FarmersStandingFirm #FarmersProtest #Farmers #PMinRajyaSabha #KisanEktaMorcha @KisanEktaMarch. |-| https://twitter.com/ParasJi21613724/status/1358747729606762496
2021-02-08 |-| 1358747328719503362 |-| 1172889934061023232 |-| Rohitk1974 |-|  |-|  |-|  |-| Farm laws imposed by Modi Govt not only affect farmers but almost every section of society. So this struggle should not be seen as only for the rights of the farmers but for the welfare of the people and country as a whole. #democracy #AmitShah #ModiAgainstFarmers #RahulGandhi |-| https://twitter.com/Rohitk1974/status/1358747328719503362
2021-02-08 |-| 1358744818994716678 |-| 1042525254415867904 |-| Sasha30_V |-|  |-|  |-|  |-| @aajtak Like we’re scared of this #pm!? Seriously!? Ridiculous the way u guys ask questions! Ask him to bow down!! #ModiAgainstFarmers #FarmersProtest #ReleaseDetainedFarmers |-| https://twitter.com/Sasha30_V/status/1358744818994716678
2021-02-08 |-| 1358742096643911685 |-| 1178724892310507520 |-| Gurri121 |-|  |-|  |-|  |-| Wah modiji hon kehdo ehnu te apa jande nahi a #ModiGlobalDisaster #ModiAgainstFarmers #ModiWhereAreMissingFarmers #FarmersProtest #kissanektazindabad @miakhalifa @theJagmeetSingh @the_hindu @JagbaniOnline @htTweets @ndtv  https://t.co/Uwfur8W7mI |-| https://twitter.com/Gurri121/status/1358742096643911685
2021-02-08 |-| 1358741081601368065 |-| 1332851229353885696 |-| Yadwind17335451 |-|  |-|  |-|  |-| #ModiWhereAreMissingFarmers  #ModiAgainstFarmers  #ModiSellingIndia |-| https://twitter.com/Yadwind17335451/status/1358741081601368065
2021-02-08 |-| 1358738113628045312 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| #PMinRajyaSabha #FarmersProtest #ModiAgainstFarmers |-| https://twitter.com/JoonSheetal/status/1358738113628045312
2021-02-08 |-| 1358738013828878340 |-| 1358704457438162946 |-| Malkit88520182 |-|  |-|  |-|  |-| #ModiAgainstFarmers Sat sri akal g |-| https://twitter.com/Malkit88520182/status/1358738013828878340
2021-02-08 |-| 1358737649582764032 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| #ModiAgainstFarmers #FarmersStandingFirm #FarmersProtest |-| https://twitter.com/JoonSheetal/status/1358737649582764032
2021-02-08 |-| 1358736473424502786 |-| 1121264377527771137 |-| satwinderbir |-|  |-|  |-|  |-| Modi is not a visionary leader, he is failed leader of India  with No  vision #FarmersProtest  #ModiWhereAreMissingFarmers  #ModiAgainstFarmers |-| https://twitter.com/satwinderbir/status/1358736473424502786
